path	filename	sentence	label
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101061.mp3	common_voice_en_101061.mp3	I am glad we have decided this then.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101063.mp3	common_voice_en_101063.mp3	doctor helping elderly patient taking blood pressure	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103615.mp3	common_voice_en_103615.mp3	A registration process is required.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103617.mp3	common_voice_en_103617.mp3	As they stood on the escalator, they wondered how high they were.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101868.mp3	common_voice_en_101868.mp3	The rocking motion was nauseating.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101870.mp3	common_voice_en_101870.mp3	A whiskey is the perfect end to my day.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_10362.mp3	common_voice_en_10362.mp3	At the same time, people were passing my shop all the time, heading for Mecca.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_10364.mp3	common_voice_en_10364.mp3	But, just before lunchtime, a boy stopped in front of the shop.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_10185266.mp3	common_voice_en_10185266.mp3	Hash tables can access their elements in constant time.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_10185270.mp3	common_voice_en_10185270.mp3	I've really started to appreciate Imperial measurements, you could say I'm a convert.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103496.mp3	common_voice_en_103496.mp3	It sounded like a Gypsy prayer.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103498.mp3	common_voice_en_103498.mp3	Can I get a woot woot!?	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_102955.mp3	common_voice_en_102955.mp3	I remember how I sat on the table there in the blackness, with patches of green and crimson swimming before my eyes.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_102956.mp3	common_voice_en_102956.mp3	The only shadow was that of the few scattered pine trees.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_102476.mp3	common_voice_en_102476.mp3	I would appreciate if you could create a concise table.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_102477.mp3	common_voice_en_102477.mp3	The oxygen's only to help him till the doctor gets here.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103433.mp3	common_voice_en_103433.mp3	The gods should not have desires, because they don't have destinies.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103435.mp3	common_voice_en_103435.mp3	The Arabs laughed at him, and the alchemist laughed along.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101613.mp3	common_voice_en_101613.mp3	Nothing personal in it.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101615.mp3	common_voice_en_101615.mp3	Every image processing software contains automatic contrast and color enhancement.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_100540.mp3	common_voice_en_100540.mp3	Same way you did.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_100541.mp3	common_voice_en_100541.mp3	She doesn't look happy.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101785.mp3	common_voice_en_101785.mp3	The boy's heart began to speak of fear.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101787.mp3	common_voice_en_101787.mp3	He was shaken into wakefulness by someone.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101777.mp3	common_voice_en_101777.mp3	But you've got to leave me alone.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101778.mp3	common_voice_en_101778.mp3	They all gathered in Manchester.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103108.mp3	common_voice_en_103108.mp3	The end of the cylinder was still as Ogilvy and Henderson had left it.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103110.mp3	common_voice_en_103110.mp3	The loafers and golf caddies were used to hanging out near the railway station.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103687.mp3	common_voice_en_103687.mp3	Don't say that again.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103689.mp3	common_voice_en_103689.mp3	"""When were these books written?"" the boy asked."	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_100619.mp3	common_voice_en_100619.mp3	Oh, that will be fun!	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_100620.mp3	common_voice_en_100620.mp3	There is no lock but a golden key will open it.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_1008997.mp3	common_voice_en_1008997.mp3	Let's go Hiking across France.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_1008998.mp3	common_voice_en_1008998.mp3	Is that okay?	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_102826.mp3	common_voice_en_102826.mp3	Its lower end was still embedded.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_102827.mp3	common_voice_en_102827.mp3	So now I'm a camel driver.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101914.mp3	common_voice_en_101914.mp3	And she already has her treasure: it's you.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101916.mp3	common_voice_en_101916.mp3	The omens had told him so.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_100791.mp3	common_voice_en_100791.mp3	They shouted consolation and promises and went off back to the town again to get help.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_100792.mp3	common_voice_en_100792.mp3	He was immensely excited at the news.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_100834.mp3	common_voice_en_100834.mp3	There were raised voices,and some sort of struggle appeared to be going on. .	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_100835.mp3	common_voice_en_100835.mp3	I thought the unscrewing might be automatic.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_100546.mp3	common_voice_en_100546.mp3	Sarah told him that she was there to see her brother.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_100548.mp3	common_voice_en_100548.mp3	Galileo Galilei was the first man who observed the planet Neptune through his telescope.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_102649.mp3	common_voice_en_102649.mp3	Three guys relaxing on basketball court.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_102650.mp3	common_voice_en_102650.mp3	A guy on a log.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_102447.mp3	common_voice_en_102447.mp3	After all, he had all his money.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_102448.mp3	common_voice_en_102448.mp3	But he decided to take a chance.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_10166453.mp3	common_voice_en_10166453.mp3	I only know the refrain.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_10166454.mp3	common_voice_en_10166454.mp3	It's no use closing the stable door, after the horse has bolted.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_10166455.mp3	common_voice_en_10166455.mp3	First impressions are the most lasting.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103603.mp3	common_voice_en_103603.mp3	Many telescopes were pointed at it.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103604.mp3	common_voice_en_103604.mp3	He decided to stay right there and await his return.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103605.mp3	common_voice_en_103605.mp3	The boy looked around him at the date palms.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_100818.mp3	common_voice_en_100818.mp3	The land was ruined, and I had to find some other way to earn a living.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_100819.mp3	common_voice_en_100819.mp3	The old man gave a signal, and everyone stood.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_100820.mp3	common_voice_en_100820.mp3	The alchemist removed the pan from the fire, and set it aside to cool.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_10365.mp3	common_voice_en_10365.mp3	They tell their incredible stories at the time when you want to hear them.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_10366.mp3	common_voice_en_10366.mp3	He had suddenly remembered that, in Tarifa, there was an old woman who interpreted dreams.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_10367.mp3	common_voice_en_10367.mp3	He had seen kings and beggars walking the desert sands.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103457.mp3	common_voice_en_103457.mp3	But he decided first to buy his bakery and put some money aside.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103458.mp3	common_voice_en_103458.mp3	The nearby city of Ceuta had grown faster than Tangier, and business had fallen off.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103459.mp3	common_voice_en_103459.mp3	"""What's the world's greatest lie?"" the boy asked, completely surprised."	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103436.mp3	common_voice_en_103436.mp3	what is the weather in Cotton Valley	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103437.mp3	common_voice_en_103437.mp3	add an album in Guitar Hero Live Playlist	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103438.mp3	common_voice_en_103438.mp3	I wish they were rabbits.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103372.mp3	common_voice_en_103372.mp3	From atop its walls, one can catch a glimpse of Africa.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103373.mp3	common_voice_en_103373.mp3	Then he realized that he had been distracted for a few moments, looking at the sword.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103374.mp3	common_voice_en_103374.mp3	So now I'm a camel driver.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101654.mp3	common_voice_en_101654.mp3	There was hardly any movement from the pit.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101655.mp3	common_voice_en_101655.mp3	That first day, everyone slept from exhaustion, including the Englishman.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101656.mp3	common_voice_en_101656.mp3	He was excited, and at the same time uneasy: maybe the girl had already forgotten him.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103090.mp3	common_voice_en_103090.mp3	A couple look at some artwork	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103091.mp3	common_voice_en_103091.mp3	Philip was standing on the levee watching the waves roll off the rocks and the splashes of spume.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103092.mp3	common_voice_en_103092.mp3	A shirtless man wearing bracelets and a garland carrying a pole	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_100241.mp3	common_voice_en_100241.mp3	If a person is living out his destiny, he knows everything he needs to know.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_100242.mp3	common_voice_en_100242.mp3	He began to dig at the base of the sycamore.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_100243.mp3	common_voice_en_100243.mp3	He was learning a lot of new things.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101794.mp3	common_voice_en_101794.mp3	The fire alarm went off again, but when I looked outside, there was no one there.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101795.mp3	common_voice_en_101795.mp3	Carbon monoxide is a very dangerous gas.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101796.mp3	common_voice_en_101796.mp3	I wasn't born yesterday.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101279.mp3	common_voice_en_101279.mp3	When the sun sets, the men will once again surrender their arms to me.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101280.mp3	common_voice_en_101280.mp3	So it's better to listen to what it has to say.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101281.mp3	common_voice_en_101281.mp3	But maybe people who felt that way had never learned the universal language.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_100737.mp3	common_voice_en_100737.mp3	Sometimes it's better to be with the sheep, who don't say anything.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_100738.mp3	common_voice_en_100738.mp3	The boy swore that, every time he heard the alarm, he would heed its message.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_100739.mp3	common_voice_en_100739.mp3	Their faces were hidden behind blue veils, with only their eyes showing.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_102753.mp3	common_voice_en_102753.mp3	Why didn't I call you back?	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_102754.mp3	common_voice_en_102754.mp3	Being surrounded by so many people made him feel uncomfortable.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_102755.mp3	common_voice_en_102755.mp3	We took all the chances.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101694.mp3	common_voice_en_101694.mp3	I want to know what it is.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101695.mp3	common_voice_en_101695.mp3	Do you read me?	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101696.mp3	common_voice_en_101696.mp3	My laptop has crashed.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_102645.mp3	common_voice_en_102645.mp3	"""So you know about love,"" the boy said."	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_102646.mp3	common_voice_en_102646.mp3	The day was dawning, and the shepherd urged his sheep in the direction of the sun.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_102647.mp3	common_voice_en_102647.mp3	"""I've never had one before,"" the merchant answered."	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101634.mp3	common_voice_en_101634.mp3	It was a cobra, whose venom could kill a person in minutes.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101635.mp3	common_voice_en_101635.mp3	He watched the hawks as they drifted on the wind.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101636.mp3	common_voice_en_101636.mp3	I've had this shop for thirty years.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101877.mp3	common_voice_en_101877.mp3	Four people are in water talking with mountains in the background	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101878.mp3	common_voice_en_101878.mp3	A little girl is jumping rope in a parking lot	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101879.mp3	common_voice_en_101879.mp3	An old man in a brown shirt stands while a crowd looks on	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101920.mp3	common_voice_en_101920.mp3	There were lights in the upper windows of the houses when the people went to bed.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101921.mp3	common_voice_en_101921.mp3	I have the diet of a kid who found twenty dollars.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101922.mp3	common_voice_en_101922.mp3	And he wasn't faring much better.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101157.mp3	common_voice_en_101157.mp3	Once to the thief, and once to the general.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101158.mp3	common_voice_en_101158.mp3	"""I still have no idea how to turn myself into the wind,"" the boy repeated."	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101159.mp3	common_voice_en_101159.mp3	Well, then, we've got a problem.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103454.mp3	common_voice_en_103454.mp3	You did a swell job!	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103455.mp3	common_voice_en_103455.mp3	I’ll join you in a minute after I lock my bike.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103456.mp3	common_voice_en_103456.mp3	"The term ""just my two cents"" is about opinion, not about money."	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_100830.mp3	common_voice_en_100830.mp3	For at that time, it had not occurred to him that it might be hollow.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_100831.mp3	common_voice_en_100831.mp3	He approached the mass and was surprised at the size and the shape.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_100832.mp3	common_voice_en_100832.mp3	Among these people were a couple of cyclists, a gardener I employed sometimes, and a girl carrying a baby.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_1033.mp3	common_voice_en_1033.mp3	Many people in Berkshire, Surrey, and Middlesex must have seen it.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_1034.mp3	common_voice_en_1034.mp3	Some storms are worth the wreckage.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_1035.mp3	common_voice_en_1035.mp3	And one or two persons were returning.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103074.mp3	common_voice_en_103074.mp3	After all, who doesn’t want to overcome new challenges and achieve great heights?	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103075.mp3	common_voice_en_103075.mp3	Listen, don't believe what he says.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103076.mp3	common_voice_en_103076.mp3	And this is your coat.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103071.mp3	common_voice_en_103071.mp3	Before long, maybe in just a few days, he would be at the Pyramids.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103072.mp3	common_voice_en_103072.mp3	In those days, very few of the people had any idea about astronomy.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_103073.mp3	common_voice_en_103073.mp3	"""I'm the leader of the caravan,"" said a dark-eyed, bearded man."	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_10134320.mp3	common_voice_en_10134320.mp3	I got a call from Ben.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_10134321.mp3	common_voice_en_10134321.mp3	The bill was paid every third week.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_10134322.mp3	common_voice_en_10134322.mp3	I shook my head.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_102375.mp3	common_voice_en_102375.mp3	Few people realise the immensity of vacancy.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_102376.mp3	common_voice_en_102376.mp3	Because the crystal was dirty.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_102377.mp3	common_voice_en_102377.mp3	Something older than humanity, more ancient than the desert.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101908.mp3	common_voice_en_101908.mp3	He's already got charge of the bank.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101909.mp3	common_voice_en_101909.mp3	For some reason, we were blocked from entering.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101910.mp3	common_voice_en_101910.mp3	We dont want him!	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_1036.mp3	common_voice_en_1036.mp3	A large portion of the cylinder had been uncovered.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_1037.mp3	common_voice_en_1037.mp3	The guy thought he was a lunatic at large and made an unsuccessful attempt to stop him.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101509.mp3	common_voice_en_101509.mp3	I heard a peculiar humming sound from the pit.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101510.mp3	common_voice_en_101510.mp3	We don't know what's in the confounded thing, do you? 	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101511.mp3	common_voice_en_101511.mp3	It looked like a rusty gas float.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_102473.mp3	common_voice_en_102473.mp3	That night, he told all of this to the alchemist.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_102474.mp3	common_voice_en_102474.mp3	"""Business has really improved,"" he said to the boy, after the customer had left."	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_102475.mp3	common_voice_en_102475.mp3	In his heart, he wanted to remain awake, but he also wanted to sleep.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_10256.mp3	common_voice_en_10256.mp3	It sounded like a Gypsy prayer.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_10257.mp3	common_voice_en_10257.mp3	His name was Joseph.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_10258.mp3	common_voice_en_10258.mp3	"""It's a code,"" said the boy, a bit disappointed."	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101347.mp3	common_voice_en_101347.mp3	Tell Nathan to get on the extension.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101348.mp3	common_voice_en_101348.mp3	Can I at least keep the onion soup?	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101349.mp3	common_voice_en_101349.mp3	I don't like coconuts.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_100549.mp3	common_voice_en_100549.mp3	Coming home, a party of tourists passed us, singing and playing music.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_100550.mp3	common_voice_en_100550.mp3	They looked for the fallen mass, but found nothing.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_100551.mp3	common_voice_en_100551.mp3	The turf and gravel around it seemed charred as if by a sudden explosion.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_10177316.mp3	common_voice_en_10177316.mp3	Go ahead, try me.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_10177317.mp3	common_voice_en_10177317.mp3	All the birds began to sing at the first light of dawn.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_10177318.mp3	common_voice_en_10177318.mp3	What are they doing?	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101715.mp3	common_voice_en_101715.mp3	I'm trying to explain to my mother how to get pictures off her phone.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101716.mp3	common_voice_en_101716.mp3	Hires two personal trainers and make one of them train the other one.	NA
datasets/cv-corpus-6.1-2020-12-11/subset_cv/common_voice_en_101717.mp3	common_voice_en_101717.mp3	Besides that, there was a heap of bicycles.	NA
